17,5,2,1,0,5,1,2,0
15,5,0,1,3,1,4,0,0
2,3,2,2,0,1,1,2,0
0,2,3,0,0,3,0,1,0
1,1,1,0,1,2,0,1,0
0,3,0,1,1,1,2,1,0
1,2,3,3,1,2,3,3,0
23,7,2,3,1,10,3,2,0
8,4,2,2,1,22,9,3,0
10,2,0,1,0,4,0,0,0
1,0,2,0,1,0,0,1,0
20,1,3,1,1,3,1,1,0
2,1,3,3,3,3,4,0,0
17,1,1,2,1,3,2,6,0
47,9,2,0,1,1,1,5,0
20,9,4,2,1,7,8,7,0
24,3,2,1,1,2,2,1,0
10,1,2,3,3,7,7,2,0
12,1,1,2,0,5,0,0,0
17,2,5,4,1,4,0,2,0
25,4,2,3,1,5,2,6,0
19,4,8,4,4,2,4,5,0
10,0,3,2,2,0,0,2,0
9,0,6,4,3,6,6,2,0
8,0,0,2,1,0,0,3,0
6,2,0,1,0,3,1,0,0
1,2,2,1,1,4,2,1,0
9,2,1,0,0,0,1,4,0
12,2,1,2,1,2,0,2,0
15,6,1,1,0,3,1,4,0
24,10,4,2,1,8,6,6,0
2,1,1,3,1,6,2,1,0
21,7,6,2,4,2,3,7,0
0,3,2,3,0,2,1,1,0
5,3,3,2,3,2,1,2,0
5,1,1,1,0,0,1,1,0
22,7,4,3,1,0,1,3,0
17,1,2,2,3,1,1,0,0
6,1,5,1,0,1,0,2,0
5,1,0,0,3,4,1,2,0
5,1,2,0,0,1,1,0,0
3,0,1,2,0,0,2,7,0
4,3,2,3,2,2,0,3,0
9,2,0,0,0,3,1,0,0
24,6,9,2,1,2,2,0,0
1,1,4,2,1,5,0,1,0
1,1,3,2,0,15,4,2,0
8,1,5,1,3,16,4,2,0
13,7,3,2,0,8,1,2,0
3,6,6,4,1,3,2,2,0
20,5,1,0,0,0,1,8,0
1,2,3,0,2,2,3,2,0
11,2,1,4,4,3,5,6,0
24,4,4,1,0,3,2,4,0
10,2,6,0,2,1,1,1,0
19,3,1,0,1,1,1,3,0
12,7,6,1,0,5,2,2,0
24,5,4,1,1,4,3,1,0
19,6,6,1,0,8,5,1,0
25,0,2,0,0,1,1,5,0
11,4,4,1,2,1,1,5,0
0,1,3,2,0,1,0,0,0
12,2,3,3,2,0,3,3,0
4,5,3,4,1,1,5,4,0
5,1,2,1,1,1,2,1,0
6,1,4,3,1,2,0,1,0
12,2,0,3,0,3,2,3,0
10,4,1,1,0,1,3,3,0
7,2,0,3,1,2,0,2,0
2,2,2,1,1,5,2,0,0
1,1,2,0,1,1,0,3,0
3,3,1,2,2,2,3,4,0
1,1,0,1,0,1,2,6,0
6,4,3,2,3,1,1,1,0
21,2,2,2,1,4,1,5,0
1,0,1,2,0,1,1,1,0
17,0,2,1,1,1,1,2,0
17,2,0,0,0,5,3,2,0
8,0,1,1,0,5,0,2,0
19,1,2,3,2,1,0,3,0
31,10,8,5,2,3,4,6,0
1,3,4,1,3,2,2,3,0
12,4,0,1,2,0,0,5,0
18,6,0,3,2,0,1,4,0
2,1,3,2,1,1,1,1,0
8,1,2,3,1,1,1,3,0
37,8,6,3,2,0,1,6,0
31,8,7,4,3,3,2,14,0
14,2,1,0,0,1,2,3,0
19,9,3,3,1,2,0,3,0
7,3,4,1,0,1,0,1,0
1,1,1,1,1,2,3,4,0
20,4,1,1,0,0,1,2,0
5,2,1,0,1,2,1,2,0
1,0,2,1,1,7,5,2,0
17,5,3,1,3,0,4,2,0
9,2,0,0,2,8,2,2,0
11,1,1,3,1,8,2,1,0
20,8,5,4,1,7,0,2,0
5,1,5,2,0,3,2,0,0
5,1,0,0,1,7,1,2,0
7,0,4,1,2,7,4,3,0
2,1,2,2,1,6,2,2,0
16,1,0,1,0,12,5,5,0
0,1,0,1,2,24,7,3,0
25,6,1,1,1,2,1,3,0
2,1,2,1,1,2,0,2,0
5,4,3,1,1,1,2,3,0
14,4,2,1,1,7,4,6,0
7,5,1,2,0,2,2,2,0
24,3,2,2,3,5,0,2,0
12,3,0,1,1,2,2,0,0
15,11,11,5,3,2,7,9,0
5,1,2,1,1,3,4,1,0
0,2,4,2,0,7,4,3,0
9,0,1,1,1,3,0,3,0
14,2,1,1,0,4,4,7,0
8,0,0,0,1,1,0,2,0
4,1,4,2,0,2,3,4,0
1,1,3,4,1,4,3,1,0
14,3,6,4,1,2,2,3,0
1,0,3,0,3,2,1,2,0
12,1,1,3,1,2,1,2,0
18,7,4,2,3,8,3,5,0
10,0,1,3,0,12,6,2,0
4,3,1,1,1,4,4,1,0
7,4,3,2,2,1,2,2,0
1,0,3,0,0,1,3,4,0
3,3,5,1,1,5,4,2,0
5,4,2,3,1,2,1,0,0
20,6,1,3,0,3,2,3,0
18,8,3,1,1,0,1,1,0
7,4,1,1,1,4,2,3,0
16,3,2,1,1,1,2,1,0
4,5,6,2,2,2,0,2,0
18,9,3,3,0,0,0,4,0
13,12,2,1,2,0,0,2,0
13,0,2,4,2,7,2,2,0
7,5,3,3,0,1,2,0,0
5,1,1,2,2,2,0,0,0
1,5,4,4,2,1,0,1,0
4,0,0,1,0,1,2,5,0
2,1,8,3,2,3,3,2,0
15,2,2,1,3,0,1,0,0
26,4,1,2,1,5,0,1,0
3,2,3,0,0,5,2,2,0
9,3,2,1,1,2,2,1,0
6,2,1,0,2,4,1,1,0
11,6,5,3,4,2,2,1,0
21,3,3,0,0,4,0,4,0
2,3,2,2,2,0,2,1,0
19,3,1,1,1,0,0,1,0
6,1,1,2,0,1,1,2,0
6,1,2,3,0,5,3,3,0
8,6,6,4,0,2,0,3,0
1,5,5,5,2,4,3,7,0
4,7,2,2,1,1,2,1,0
8,7,1,0,1,1,2,1,0
6,1,1,2,1,2,1,1,0
17,3,2,1,2,2,1,1,0
6,1,1,2,0,1,0,2,0
0,1,2,1,1,6,3,3,0
16,5,2,1,1,5,2,3,0
11,2,2,1,1,0,2,3,0
22,6,1,3,1,0,2,4,0
17,6,6,3,1,7,4,7,0
2,2,3,3,2,5,3,4,0
6,5,1,1,1,3,1,1,0
4,4,7,4,1,2,4,1,0
25,5,1,1,1,5,2,6,0
7,4,5,3,2,4,2,2,0
0,0,3,1,1,0,2,1,0
2,5,3,3,0,3,1,3,0
5,4,3,3,3,2,0,0,0
34,9,5,1,1,5,2,6,0
1,2,6,2,1,0,1,2,0
7,3,2,1,2,0,1,2,0
18,0,1,2,2,2,1,8,0
21,0,1,0,0,3,1,6,0
10,2,2,1,2,3,2,0,0
1,4,4,2,1,3,2,0,0
9,5,3,1,0,6,0,0,0
0,2,4,1,2,4,6,2,0
17,4,2,4,2,1,0,0,0
0,1,3,0,1,6,6,0,0
12,3,0,1,0,0,1,1,0
5,1,1,1,0,0,1,1,0
7,1,3,4,3,2,2,2,0
7,5,1,3,2,0,2,2,0
8,3,5,1,1,4,1,2,0
15,1,1,4,1,3,1,1,0
15,5,1,2,0,3,2,2,0
3,5,0,2,1,0,1,0,0
24,7,4,0,0,3,3,2,0
5,3,0,4,0,1,1,1,0
8,6,5,1,1,0,2,1,0
1,0,4,1,2,1,0,3,0
12,2,2,3,1,3,1,2,0
2,1,1,2,0,6,3,0,0
4,6,8,3,2,5,3,2,0
0,4,2,0,2,4,1,1,0
8,0,5,3,1,2,0,2,0
9,4,3,3,0,0,2,1,0
3,3,3,0,1,10,1,4,0
18,14,6,3,3,19,8,6,0
21,6,4,3,0,3,4,4,0
5,1,5,1,2,1,1,2,0
18,4,3,1,0,6,4,0,0
16,4,1,2,1,6,3,3,0
4,2,2,0,1,1,3,4,0
3,6,2,1,1,3,3,3,0
8,0,2,2,3,4,2,2,0
11,6,2,4,1,4,2,2,0
19,6,1,0,1,0,1,2,0
10,9,0,1,1,7,4,1,0
5,2,1,4,3,2,2,0,0
12,1,4,1,1,1,0,2,0
18,3,4,2,0,3,1,2,0
8,0,4,3,3,5,7,1,0
6,3,1,0,0,2,1,1,0
