-11.883,-1.3243,-0.12269,0.056086,-0.148,-0.20031,0.059153,-0.072704,0
18.754,1.0438,0.30672,-0.050477,-0.10127,-0.46357,-0.1906,-0.10559,0
18.018,1.9786,0.070107,-0.028043,0.097371,0.097292,-0.089825,-0.029428,0
-9.9903,0.79455,0.12269,0.067303,0.14021,0.46071,0.17746,0.14021,0
-18.403,-2.9134,-0.12269,-0.03926,-0.12464,1.7347e-18,0.087634,0.029428,0
-2.9095,-2.1811,-0.1928,0.033652,-0.13243,-0.36055,-0.096398,-0.081359,0
12.724,3.0536,0.31548,0.095346,0.13632,-0.10588,-0.074489,0.001731,0
9.3593,2.1655,0.15774,-0.17387,0.081792,0.21175,-0.035054,-0.031159,0
-7.7819,-2.0097,-0.46446,-0.20752,-0.10516,0.18314,0.067917,-0.001731,0
-4.6621,-1.0438,-0.32425,0.258,-0.0038949,-0.085846,0.14898,0.076166,0
6.0993,0.37391,0.34177,0.34773,0.081792,-0.20317,-0.054771,4.3368e-18,0
-6.52,0.17137,0.51704,-0.29726,-0.050633,-0.048646,-0.20156,-0.015579,0
-4.6621,0.84129,-0.02629,-0.36456,-0.058423,0.21748,0.017527,-0.0086552,0
12.724,-0.32717,-0.56962,0.3253,0.035054,0.30618,0.19937,-0.062318,0
3.5404,-1.0906,-0.14021,0.26921,-0.0077897,-0.27471,0.048199,-0.03289,0
-10.621,0.76339,0.46446,-0.30847,0.011685,-0.65815,-0.18403,0.1004,0
-4.9075,0.73223,0.0087634,-0.19069,0.093477,0.30046,-0.13145,0.12464,0
9.5697,-0.51412,-0.21909,0.1963,-0.0077897,0.80695,0.17089,-0.11425,0
5.9942,-0.20253,0.24538,0.14021,-0.12464,-0.14021,0.2147,-0.17137,0
-15.599,-0.28043,-0.043817,-0.0056086,-0.062318,-0.54083,-0.12488,0.081359,0
-2.1383,-0.4518,-0.35054,-0.061695,0.058423,-0.22034,-0.26071,0.14195,0
23.451,0.93477,0.25414,-0.16265,0.13632,0.10301,0.052581,0.031159,0
-4.8374,0.81013,0.12269,-0.028043,0.058423,0.51221,0.20813,-0.09867,0
-26.08,-0.95034,-0.38559,0.22995,-0.15579,0.1116,-0.019718,-0.1783,0
7.4664,-0.38949,0.28919,0.072912,-0.13243,-0.45784,-0.070107,0.06578,0
22.259,0.015579,0.30672,-0.24117,0.12074,-0.040061,0.030672,0.26831,0
-2.4187,-0.49854,-0.4557,-0.061695,0.14411,0.16597,-0.0021909,0.0051931,0
-15.984,1.3243,-0.061344,0.2636,-0.070107,-0.082984,-0.017527,-0.24581,0
-5.2931,1.2931,0.25414,0.044869,-0.148,0.040061,-0.098589,-0.13502,0
10.867,-1.8228,-0.043817,-0.24117,0.042843,0.080123,-0.032863,0.14368,0
9.6748,-1.5735,0.02629,-0.07852,0.15969,-0.077261,0.24538,0.22677,0
-5.7839,1.2775,-0.12269,0.084129,-0.038949,-0.0057231,0.061344,-0.036352,0
-9.9553,0.88803,-0.20156,0.10656,-0.1519,0.097292,-0.24099,-0.16791,0
-0.35054,-0.37391,0.40312,0.12339,0.011685,-0.045784,-0.043817,-0.034621,0
7.3262,0.43622,0.27167,-0.022434,0.15579,-0.22606,0.081062,0.015579,0
5.9241,-0.59202,-0.63097,-0.17947,0.066213,0.15166,0.015336,0.051931,0
-2.1383,-0.93477,-0.21032,-0.089737,-0.22201,0.56658,0.11831,0.079628,0
-10.902,1.2308,0.70984,0.056086,-0.15579,-0.35483,-0.0043817,-0.031159,0
-3.3301,-0.20253,0.035054,0.033652,0.27264,-1.1045,-0.27824,-0.077897,0
14.652,-1.075,-0.57839,0.067303,0.19085,0.44068,0.0087634,0.029428,0
6.4148,1.7449,0.17527,0.14582,-0.19474,1.4422,0.31548,0.034621,0
-13.531,0.54528,0.28043,-0.089737,-0.13632,-0.28329,-0.010954,-0.051931,0
-7.6417,-2.15,-0.34177,-0.15704,0.046738,-1.2305,-0.1906,0.019042,0
7.0107,-0.29601,0.035054,0.10095,0.027264,0.11732,0.0043817,0.039814,0
6.8004,1.6203,0.34177,-0.12339,0.046738,0.73827,0.02629,-0.072704,0
-0.42064,0.17137,-0.28043,-0.18508,0.046738,-0.11732,-0.010954,-5.2042e-18,0
-2.6991,-1.1061,-0.15774,0.43747,-0.077897,-0.38058,0.041626,0.079628,0
-0.94645,0.28043,0.50828,0.29165,-0.035054,0.12305,0.028481,0.0086552,0
-0.10516,0.81013,0.02629,-0.50477,0.085687,0.18028,-0.035054,-0.013848,0
-2.0682,-0.9815,-0.72736,-0.34212,-0.015579,0.0028615,-0.0021909,-0.06578,0
-2.9445,-0.6076,-0.12269,0.38699,-0.081792,-0.028615,0.021909,-0.046738,0
4.8024,1.4489,0.79747,0.33091,0.038949,-0.15166,-0.07668,0.077897,0
6.2396,0.5297,0.31548,-0.28043,0.074002,-0.071538,0.0043817,0.039814,0
-5.6086,-1.2464,-0.63097,-0.30847,-0.050633,0.19745,0.12926,-0.001731,0
-4.3817,-0.54528,-0.42941,0.21313,-0.031159,0.12305,-0.054771,-0.043276,0
4.3116,0.28043,0.3593,0.3253,0.10906,-0.15452,-0.10954,-0.10213,0
3.1548,0.49854,0.40312,-0.15704,-0.089582,-0.17741,0.07668,0.10559,0
0.28043,0.73223,-0.20156,-0.34212,-0.19474,0.040061,0.054771,0.16272,0
-7.5365,-0.34275,-0.21909,0.16265,0.22201,0.16597,-0.030672,-0.12464,0
-5.4333,-0.65434,0.1928,0.25239,0.21422,0.17741,0.0065726,-0.15579,0
14.162,0.28043,-0.017527,-0.22434,-0.21032,0.14021,0.0021909,0.064049,0
6.8705,-0.43622,-0.17527,-0.072912,-0.14411,-0.38058,-0.070107,0.081359,0
-19.525,-0.29601,0.11392,0.21874,0.0077897,-0.72683,-0.11173,-0.053662,0
-5.9241,1.1217,0.087634,-0.028043,0.077897,0.34338,0.11173,0.045007,0
20.331,-0.093477,-0.043817,-0.089737,0.19864,1.0902,0.287,0.14887,0
6.0993,-0.68549,-0.017527,-0.033652,-0.081792,-0.1116,-0.11831,-0.16964,0
-13.741,0.79455,-0.043817,-0.056086,-0.20643,-0.86704,-0.32425,-0.22504,0
-6.2396,-0.093477,-0.02629,0.129,0.089582,-0.025754,0.092016,0.21292,0
4.4869,-0.77897,0.078871,0.14582,0.093477,0.37486,0.18184,0.18003,0
2.594,0.48296,0.14898,-0.095346,-0.023369,-0.025754,-0.041626,-0.14714,0
0.31548,-0.14021,-0.10516,-0.24117,-0.062318,-0.088707,-0.0087634,-0.064049,0
3.1198,-0.79455,-0.3593,-0.061695,-0.058423,0.16311,0.024099,0.03289,0
-0.035054,0.73223,0.14898,0.33652,0.11685,0.068677,-0.067917,-0.01731,0
-5.1879,1.371,0.49075,0.21313,0.077897,-0.32908,-0.083253,0.046738,0
-2.0331,-0.38949,-0.25414,-0.31969,-0.13243,-0.13163,0.05039,0.029428,0
4.4168,-1.6982,-0.43817,-0.25239,-0.074002,0.45212,0.14898,-0.046738,0
1.928,-0.17137,0.43817,0.22434,0.077897,0.15452,-0.0087634,-0.024235,0
-5.7839,1.2931,0.30672,0.17947,0.062318,-0.42923,-0.12707,-0.012117,0
4.3467,0.56086,-0.49075,-0.20752,-0.0038949,-0.11732,-0.0021909,0.072704,0
8.3778,-0.62318,-0.23661,-0.10095,-3.4694e-18,0.27757,0.039435,0.048469,0
-14.933,-0.99708,0.18403,0.21874,-0.050633,0.054369,-0.035054,-0.17137,0
-8.9036,0.29601,0.22785,0.10656,-0.050633,-0.13163,0.02629,-0.029428,0
19.735,1.0127,0.22785,-0.084129,0.050633,-0.034338,0.081062,0.19907,0
7.8871,-0.14021,-0.1928,-0.17947,0.0038949,0.10588,-0.046008,0.027697,0
-12.97,-0.015579,-0.27167,-0.095346,0.027264,0.10874,-0.054771,-0.043276,0
-6.7303,-0.20253,0.11392,0.25239,0.10127,-0.186,0.052581,-0.079628,0
1.8578,-1.2775,-0.0087634,0.10656,-0.13243,-0.20889,-0.056962,-0.22157,0
6.555,0.49854,-0.0087634,-0.25239,-0.19085,0.25754,-0.039435,0.10386,0
4.5219,1.7916,0.2629,-0.03926,0.17137,0.19172,0.15993,0.39814,0
-8.0974,-0.21811,-0.12269,0.14021,0.21032,-0.2604,-0.019718,-0.041545,0
-5.854,-1.5891,-0.42941,0.084129,-0.12464,-0.051507,-0.17089,-0.40333,0
8.3077,-0.66992,0.12269,0.011217,-0.11685,0.2604,0.07668,-0.046738,0
6.1344,1.1685,0.49952,-0.19069,0.066213,-0.045784,0.10516,0.30986,0
-2.7692,1.8228,0.23661,-0.056086,-0.027264,-0.32621,-0.07668,0.086552,0
-6.3798,-0.56086,-0.35054,0.22434,-0.042843,-0.0057231,-0.035054,-0.18695,0
-8.0624,-3.147,-0.84129,-0.061695,0.077897,0.38631,0.056962,-0.095208,0
5.8189,-0.14021,0.10516,-0.18508,0.015579,0.10874,0.017527,0.060587,0
17.772,4.1597,1.2532,0.21313,0.0038949,-0.34338,-0.052581,0.12464,0
-5.889,0.56086,0.017527,0.14582,0.042843,-0.14021,-0.052581,0.024235,0
-19.069,-4.0039,-1.2619,-0.21313,-0.11295,0.26326,0.041626,-0.17137,0
6.8004,-0.54528,-0.070107,-0.129,-0.097371,0.15738,0.10078,-0.045007,0
10.306,2.7264,1.0428,0.067303,0.15579,-0.23178,-0.02629,0.18868,0
-4.9075,0.24927,0.16651,0.10656,0.11295,-0.24323,-0.12926,0.0502,0
3.9611,-0.79455,-0.70107,0.028043,-0.14021,0.17169,0.030672,-0.13502,0
-0.28043,6.9389e-18,-0.23661,-0.061695,-0.077897,0.28901,0.10954,-0.084821,0
-14.898,-1.4021,0.2629,0.03926,0.10516,0.0057231,-0.05039,0.015579,0
2.1032,-0.062318,0.21909,-0.011217,6.9389e-18,-0.15166,-0.030672,0.11252,0
14.372,2.8666,0.017527,-0.16826,-0.062318,-0.21461,0.054771,0.088283,0
5.9591,0.59202,-0.14021,0.13461,0.077897,-0.11446,-0.061344,-0.055394,0
-6.8004,-3.0068,-0.02629,0.22434,0.019474,0.28329,-0.019718,-0.1004,0
-20.261,-2.15,-0.078871,-0.30847,-0.10906,0.30046,0.10735,-0.091745,0
5.5735,2.5083,0.02629,-0.20752,0.019474,-0.18886,-0.035054,0.053662,0
27.798,3.5209,0.40312,0.44308,0.077897,-0.26898,-0.10078,0.21292,0
-12.479,-2.0097,-0.15774,0.17387,-0.062318,0.0744,0.078871,-0.012117,0
-22.189,-3.2405,-0.50828,-0.44869,-0.0077897,0.11446,0.072298,-0.20773,0
15.704,1.4956,0.29796,-0.10095,0.10127,-0.028615,-0.11173,-0.034621,0
11.743,2.0876,0.2629,0.3253,-0.035054,-0.020031,-0.063535,0.11598,0
-7.8871,-0.99708,-0.35054,-0.061695,-0.11685,0.034338,0.12488,0.10906,0
-3.8209,-1.2619,0.18403,-0.056086,0.023369,0.017169,0.12488,0.0086552,0
-4.7323,0.6076,0.27167,0.25239,0.10127,-0.082984,-0.10954,-0.1731,0
-4.4518,0.24927,-0.70984,-0.30286,-0.031159,-0.022892,-0.24319,-0.16618,0
10.131,-0.34275,-0.14021,-0.33652,-0.058423,0.16597,0.10954,0.18176,0
13.355,1.3398,1.0604,0.48234,0.10516,-0.011446,0.29357,0.28216,0
